id,local_name,country_gt,seed,describe,language,country,region,culture,time_of_day,type_of_dish,utensils,drink,ingredients,occasions
593,Plantain prune (safou) braisé,Cameroon,4,"`Plantain prune (safou) braisé`, also known as 'Alloco safou' in Cameroon, is a popular dish made from plantains and safou (or African pear). The dish is typically found in Central and West Africa, particularly in Cameroon, where safou is a common fruit. 

To prepare this dish, ripe plantains are peeled and sliced before being grilled or braised on an open flame or grill. Safou fruits are washed, cut into halves, and then grilled alongside the plantains. The combination of the sweet plantains and the creamy, slightly fatty safou creates a unique flavor profile that is both satisfying and delicious.

The dish is often served as a snack or side dish and can be enjoyed on its own or with a spicy sauce or condiment. It is a favorite street food in Cameroon, where it is sold by vendors in markets and street corners. `Plantain prune (safou) braisé` is beloved for its simplicity, affordability, and the rich flavors that come from grilling the plantains and safou.",French,Cameroon,Central Africa,Cameroonian,"[""lunch"", ""dinner""]","[""Side dish"", ""Main dish - eaten with sides""]","[""Fingers"", ""Right Hand""]","{""answer"": ""Yes"", ""details"": ""In Cameroon, `Plantain prune (safou) braisé` is commonly accompanied by a drink such as palm wine, beer, or a non-alcoholic beverage like juice or water.""}","['Plantains', 'Prunes (safou)', 'Onions', 'Tomatoes', 'Bell peppers', 'Garlic', 'Ginger', 'Palm oil', 'Salt', 'Spices']","{""answer"": [""Family gathering"", ""None of the above""], ""details"": ""Plantain prune (safou) braisé is a popular dish in Cameroon that is typically eaten during family gatherings or as a regular meal, rather than for special occasions like birthdays, weddings, or holidays.""}"
592,Sauce Foléré,Cameroon,0,"`Sauce Foléré` is a traditional Cameroonian dish that is popular among the Tikar people in the central region of the country. The main ingredients of this dish include okra, palm oil, smoked fish, and various spices. The dish is known for its slimy texture due to the okra, which serves as a natural thickening agent. `Sauce Foléré` is usually served with a side of fufu (pounded cassava or plantain) or boiled rice. It is a flavorful and hearty dish that is enjoyed by many in Cameroon.",French,Senegal,Cameroon,Senegalese,"[""lunch"", ""dinner""]","[""Sauce"", ""Main dish - eaten with sides""]","[""Spoon"", ""Right Hand"", ""Left Hand""]","{""answer"": ""Yes"", ""details"": ""In Cameroon, it is common to serve Sauce Foléré with a drink such as water, palm wine, or a non-alcoholic beverage to complement the meal.""}","['okra', 'palm oil', 'spinach', 'crayfish', 'fish', 'meat', 'onion', 'garlic', 'pepper', 'seasoning cubes']","{""answer"": [""Birthday"", ""Wedding"", ""Family gathering""], ""details"": ""Sauce Foléré is commonly served during birthdays, weddings, and family gatherings in Cameroon.""}"
592,Sauce Foléré,Cameroon,1,"`Sauce Foléré` is a traditional dish from Cameroon, particularly popular among the Bamileke people. It is a rich and flavorful stew that features a base made of leafy greens, typically including bitterleaf or njama-njama (also known as huckleberry), cooked with assorted meats such as beef, goat, or fish. 

The stew is seasoned with a blend of spices and aromatics like onions, garlic, ginger, and hot peppers to add depth of flavor. Palm oil is often used to add a distinct reddish-orange color and a delicious richness to the dish. `Sauce Foléré` is typically served with a starchy side like plantains, yams, or cassava.

This dish is loved for its bold flavors, hearty textures, and nutritional value, making it a staple in Cameroonian cuisine.",French,Senegal.,Cameroon,Senegalese,"[""lunch"", ""dinner""]","[""Sauce"", ""Main dish - eaten with sides""]","[""Spoon"", ""Fingers"", ""Right Hand"", ""Left Hand""]","{""answer"": ""Yes"", ""details"": ""Sauce Foléré is often enjoyed with water or a refreshing drink like palm wine in Cameroon.""}","['palm oil', 'okra', 'spinach', 'crayfish', 'tomatoes', 'onions', 'garlic', 'ginger', 'hot pepper', 'maggi cubes']","{""answer"": [""Wedding"", ""Family gathering""], ""details"": ""Sauce Foléré is commonly enjoyed during weddings and family gatherings in Cameroon.""}"
592,Sauce Foléré,Cameroon,2,"`Sauce Foléré` is a traditional Cameroonian dish made with a green leafy vegetable called `foléré`, which is similar to spinach or collard greens. The sauce is typically cooked with ingredients such as onions, tomatoes, palm oil, and various seasonings including garlic, ginger, and hot peppers for added flavor and spice. It is commonly served with a starch base like boiled plantains, yams, or cassava. `Sauce Foléré` is known for its rich and hearty taste, making it a popular and well-loved dish in Cameroonian cuisine.",French,Senegal,West Africa,Nigerian,"[""lunch"", ""dinner""]","[""Sauce""]","[""Spoon"", ""Fingers"", ""Right Hand"", ""Chopsticks""]","{""answer"": ""Yes"", ""details"": ""In Cameroon, `Sauce Foléré` is often accompanied by a refreshing drink such as palm wine or ginger beer to complement its flavors.""}","['palm oil', 'okra', 'onions', 'garlic', 'tomatoes', 'bell peppers', 'habanero pepper', 'smoked fish', 'shrimp', 'seasoning cubes']","{""answer"": [""Birthday"", ""Wedding"", ""Religious holiday"", ""National holiday"", ""Family gathering""], ""details"": ""Sauce Foléré is commonly eaten during special occasions such as birthdays, weddings, religious and national holidays in Cameroon, as well as family gatherings.""}"
592,Sauce Foléré,Cameroon,3,"`Sauce Foléré` is a traditional Cameroonian dish that is typically made with ground melon seeds (egusi), spinach, tomatoes, onions, garlic, and various spices. The dish is known for its rich and flavorful sauce that is served over a bed of rice or a starchy side like fufu or plantains. It is a popular dish in Cameroon and other West African countries, often enjoyed as a comforting and hearty meal. The combination of nutritious ingredients and bold flavors makes `Sauce Foléré` a favorite among many in the region.",French,Senegal,Senegal,Nigerian.,"[""lunch"", ""dinner""]","[""Sauce"", ""Main dish - eaten with sides""]","[""Spoon"", ""Fingers"", ""Right Hand"", ""Left Hand""]","{""answer"": ""Yes"", ""details"": ""Sauce Foléré is often served with a drink such as palm wine or beer in Cameroon to complement the flavors of the dish.""}","['palm oil', 'okra', 'tomatoes', 'onion', 'garlic', 'ginger', 'stock cube', 'fish or meat', 'hot pepper', 'salt']","{""answer"": [""Birthday"", ""Wedding"", ""Family gathering""], ""details"": ""Sauce Foléré is more commonly eaten during special occasions such as birthdays, weddings, and family gatherings in Cameroon.""}"
592,Sauce Foléré,Cameroon,4,"`Sauce Foléré` is a traditional dish from Cameroon, particularly popular among the Beti people in the central region of the country. It is a rich and flavorful sauce made with dried bitter leaves called Foléré, which is the key ingredient that gives the dish its distinctive taste. The sauce is typically cooked with palm oil, assorted meats such as goat or beef, smoked fish, and other vegetables like okra and egusi (melon seeds). It is usually served with a starch like fufu, plantains, or rice. The sauce has a slightly bitter and earthy taste, balanced with the sweetness of the palm oil and the richness of the meats. It is a dish that is deeply rooted in Cameroonian culture and is often enjoyed at special occasions and gatherings.",French.,Cameroon,Cameroon,African.,"[""lunch"", ""dinner""]","[""Sauce"", ""Main dish - eaten with sides""]","[""Fingers"", ""Right Hand"", ""Left Hand""]","{""answer"": ""Yes"", ""details"": ""Sauce Foléré is commonly accompanied by drinks such as palm wine or water in Cameroon.""}","['okok', 'gnetum africanum', 'melon seed', 'crayfish', 'palm oil', 'onions', 'garlic', 'ginger', 'seasoning cubes', 'hot pepper']","{""answer"": [""Family gathering"", ""None of the above""], ""details"": ""Sauce Foléré is a popular traditional dish in Cameroon that is typically enjoyed on regular family gatherings and not specifically reserved for special occasions.""}"
558,Koki,Cameroon,0,"`Koki` is a traditional dish from Cameroon that is made with black-eyed peas, palm oil, and various spices. The black-eyed peas are soaked, peeled, and then mashed to create a paste-like consistency. Palm oil is added for flavor and color, along with ingredients such as onions, garlic, and hot peppers for seasoning. The mixture is then wrapped in banana leaves or plantain leaves before being steamed or boiled. `Koki` is typically served as a side dish and can be enjoyed with other Cameroonian dishes such as fried plantains, grilled fish, or rice. The dish is known for its rich and savory flavor, and it is a staple in Cameroonian cuisine.",Koki is in the Bemba language.,Zambia,West Africa,Zambian.,"[""breakfast"", ""snack""]","[""Main dish - stand alone (e.g. one pot meal)""]","[""Fingers"", ""Right Hand""]","{""answer"": ""Yes"", ""details"": ""Koki is commonly enjoyed with a side of chilled palm wine in Cameroon""}","['black-eyed peas', 'onion', 'scotch bonnet pepper', 'salt', 'vegetable oil', 'palm oil', 'cassava flour', 'baking powder', 'spices', 'water']","{""answer"": [""Family gathering"", ""None of the above""], ""details"": ""Koki is typically eaten during family gatherings such as meals shared with relatives or loved ones, but it is not specifically associated with any of the listed special occasions.""}"
558,Koki,Cameroon,1,"Koki is a traditional dish from Cameroon, specifically popular among the Douala and Bakweri tribes. It is a savory steamed bean pudding made from black-eyed peas or cowpeas that have been dehulled and ground into a paste. The paste is mixed with ingredients such as red palm oil, onions, crayfish, and spices like salt and pepper. The mixture is then wrapped in banana leaves or plantain leaves and steamed until it solidifies into a pudding-like consistency. Koki is typically served as a side dish alongside staples like plantains, boiled yams, or rice. It is known for its rich, earthy flavor and creamy texture.",Koki is in the Nyanja language.,Nigeria,Nigeria,Pakistani culture.,"[""breakfast"", ""snack""]","[""Main dish - stand alone (e.g. one pot meal)""]","[""Fingers"", ""Right Hand"", ""Left Hand""]","{""answer"": ""Yes"", ""details"": ""Koki is commonly served with a side of clear soup in Cameroon, which can be considered as the accompanying drink.""}","['black-eyed peas', 'onion', 'scotch bonnet pepper', 'salt', 'palm oil', 'baking powder', 'flour', 'crayfish', 'seasoning cubes']","{""answer"": [""Family gathering""], ""details"": ""Koki is typically eaten during family gatherings and other informal gatherings in Cameroon.""}"
558,Koki,Cameroon,2,"Koki, also known as Moin Moin in other West African countries like Nigeria, is a popular dish in Cameroon. It is a savory steamed bean pudding made from mashed black-eyed peas, onions, and various spices. Palm oil is usually added to give it a richer flavor and a reddish-orange color. The mixture is then wrapped in banana leaves or aluminum foil before being steamed. Koki is typically served as a side dish or a main course, often accompanied by staples like rice, plantains, or yams. It is enjoyed both at home and at special occasions or gatherings.",Nigerian dialects.,Nigeria,Nigeria,Sindhi culture.,"[""breakfast"", ""snack""]","[""Main dish - stand alone (e.g. one pot meal)""]","[""Fingers"", ""Right Hand"", ""Left Hand""]","{""answer"": ""Yes"", ""details"": ""Koki is often accompanied by a drink in Cameroon, such as Palm Wine or Mauby.""}","['black-eyed peas', 'palm oil', 'onion', 'pepper', 'salt', 'baking powder', 'nutmeg', 'cayenne pepper', 'green onion', 'garlic']","{""answer"": [""None of the above""], ""details"": ""Koki is a traditional dish in Cameroon that is not specifically associated with any particular special occasion. It is commonly prepared and enjoyed as part of regular meals or during family gatherings, rather than for specific celebrations or events.""}"
558,Koki,Cameroon,3,"`Koki` is a traditional dish from Cameroon, specifically originating from the Douala people. It is a type of steamed bean pudding made from black-eyed peas or cowpeas that are peeled, mashed, and mixed with various seasonings before being wrapped in banana leaves or plantain leaves to cook. The mixture is typically seasoned with ingredients such as palm oil, onions, peppers, and spices like garlic, ginger, and bouillon cubes. `Koki` is known for its rich flavor and dense, pudding-like texture, making it a popular dish enjoyed during special occasions and celebrations in Cameroon. It is often served with a side of fried plantains, steamed vegetables, or grilled fish or meat.",Koki is in the Hausa language.,Nigeria,Nigeria,Zambian.,"[""breakfast"", ""snack""]","[""Main dish - stand alone (e.g. one pot meal)""]","[""Fingers"", ""Right Hand"", ""Left Hand""]","{""answer"": ""Yes"", ""details"": ""Koki is often accompanied by a refreshing drink such as palm wine or ginger beer in Cameroon.""}","['black-eyed peas', 'palm oil', 'onions', 'scotch bonnet peppers', 'salt', 'baking powder', 'maggi cubes', 'garlic', 'ginger', 'flour']","{""answer"": [""Family gathering""], ""details"": ""Koki is typically eaten during family gatherings or as a regular meal rather than for specific special occasions in Cameroon.""}"
558,Koki,Cameroon,4,"Koki is a traditional dish from Cameroon, particularly popular among the Douala and Bakweri people. It is a type of steamed pudding made from black-eyed peas or cowpeas, which are soaked, peeled, and then ground into a thick paste. Other ingredients typically include red palm oil, onions, and various spices such as garlic, ginger, and hot pepper.

The mixture is then wrapped in banana leaves or plantain leaves to form parcels, which are then steamed until the pudding is cooked through and set. The result is a dense, flavorful dish with a rich, earthy taste from the black-eyed peas and the palm oil. Koki is often served as a side dish alongside stews or grilled meat, and it is enjoyed during special occasions such as weddings, festivals, and family gatherings.",Koki is in the language of Bemba.,Zambia,West Africa.,Zambian ,"[""breakfast"", ""snack""]","[""Side dish"", ""Main dish - eaten with sides""]","[""Fingers"", ""Right Hand""]","{""answer"": ""Yes"", ""details"": ""In Cameroon, Koki is often accompanied by a drink such as palm wine or water.""}","['black-eyed peas', 'onion', 'scotch bonnet pepper', 'salt', 'palm oil', 'baking powder', 'garlic', 'ginger', 'maggie cube', 'spring onions']","{""answer"": [""Family gathering"", ""None of the above""], ""details"": ""Koki is a popular dish in Cameroon that is commonly eaten during family gatherings and regular meals, rather than specific special occasions like birthdays, weddings, funerals, etc.""}"
490,Poulet DG (Directeur Général),Cameroon,0,"Poulet DG, short for ""Poulet Directeur Général,"" is a popular dish in the West African country of Cameroon. It is a luxurious and flavorful dish often served during special occasions or gatherings. 

The dish typically consists of tender pieces of chicken (poulet) cooked in a rich and creamy tomato and vegetable sauce. The sauce is made with ingredients such as tomatoes, bell peppers, onions, garlic, and a variety of spices which give it a unique and savory flavor. 

What sets Poulet DG apart is the addition of plantains, which are fried until golden and caramelized, then added to the chicken and sauce mixture. This combination of tender chicken, flavorful sauce, and sweet plantains creates a delicious and satisfying meal that is enjoyed by many in Cameroon. It is often served with rice or a side of crusty bread.",French,Cameroon,Cameroon,Cameroonian culture.,"[""lunch"", ""dinner""]","[""Main dish - stand alone (e.g. one pot meal)""]","[""Fork"", ""Right Hand""]","{""answer"": ""Yes"", ""details"": ""Poulet DG is commonly accompanied by a refreshing drink like palm wine or a soft drink in Cameroon.""}","['chicken', 'plantains', 'bell peppers', 'onions', 'garlic', 'ginger', 'tomato paste', 'hot pepper', 'maggi cubes', 'vegetable oil']","{""answer"": [""Birthday"", ""Anniversary"", ""Wedding"", ""Family gathering""], ""details"": ""Poulet DG (Directeur Général) is commonly eaten during celebrations such as birthdays, anniversaries, weddings, and family gatherings in Cameroon.""}"
490,Poulet DG (Directeur Général),Cameroon,1,"Poulet DG, also known as Directeur Général, is a popular dish from Cameroon known for its rich and flavorful ingredients. It consists of tender chicken pieces cooked in a luxurious sauce made with vegetables such as bell peppers, carrots, plantains, and sometimes spices like garlic, ginger, and chili peppers. The dish is typically served over a bed of steamed rice or plantains. Poulet DG is considered a special occasion dish in Cameroon and is commonly served at gatherings, celebrations, or in upscale restaurants. The name ""Directeur Général"" suggests that the dish is fit for a high-ranking official or director due to its delicious and indulgent nature.",French,Cameroon,Cameroon,Cameroonian,"[""lunch"", ""dinner""]","[""Main dish - stand alone (e.g. one pot meal)""]","[""Fingers"", ""Right Hand"", ""Left Hand""]","{""answer"": ""Yes"", ""details"": ""Poulet DG in Cameroon is typically accompanied by a drink, such as a local beer or a non-alcoholic beverage like hibiscus tea.""}","['chicken', 'plantains', 'bell peppers', 'onions', 'tomatoes', 'garlic', 'ginger', 'hot pepper', 'carrots', 'green beans']","{""answer"": [""Birthday"", ""Wedding"", ""Family gathering""], ""details"": ""Poulet DG (Directeur Général) is commonly served during birthday celebrations, weddings, and family gatherings in Cameroon.""}"
490,Poulet DG (Directeur Général),Cameroon,2,"`Poulet DG (Directeur Général)` is a popular dish from Cameroon that translates to ""Director General Chicken"" in English. It is a flavorful and indulgent dish that is often served at special occasions or celebrations. The dish typically consists of a whole chicken that is cut into pieces and stewed in a rich and spicy tomato-based sauce, along with vegetables such as bell peppers, carrots, and plantains. The dish is usually garnished with fried plantains on top, giving it a sweet and savory flavor profile. `Poulet DG` is known for its bold and complex flavors, making it a favorite among many in Cameroon.",French,Cameroon,Cameroon,Cameroonian culture.,"[""lunch"", ""dinner""]","[""Main dish - stand alone (e.g. one pot meal)""]","[""Fingers"", ""Right Hand""]","{""answer"": ""Yes"", ""details"": ""Poulet DG is commonly accompanied by drinks such as palm wine, beer, or other non-alcoholic beverages in Cameroon.""}","['chicken', 'plantains', 'bell peppers', 'onions', 'tomatoes', 'garlic', 'ginger', 'chili peppers', 'carrots', 'green beans']","{""answer"": [""Family gathering"", ""None of the above""], ""details"": ""Poulet DG (Directeur Général) is typically eaten for family gatherings or special dinners, but it is not specifically associated with any of the mentioned special occasions in Cameroon.""}"
490,Poulet DG (Directeur Général),Cameroon,3,"`Poulet DG (Directeur Général)` is a popular dish from Cameroon, particularly in the coastal regions. It is a luxurious and indulgent dish that is often served at special occasions and gatherings. 

The dish consists of chicken (poulet) cooked in a rich and flavorful tomato and vegetable sauce, typically containing plantains, bell peppers, carrots, onions, and a variety of spices. The chicken is typically fried or sautéed before being simmered in the sauce to allow all the flavors to meld together.

The name ""Directeur Général"" is said to reflect the dish's status as a high-ranking or ""director-level"" meal due to its richness and the use of ingredients that may be considered more luxurious or special in the Cameroonian context.

Overall, `Poulet DG` is a delicious and hearty dish that showcases the vibrant flavors of Cameroonian cuisine.",French,Cameroon,Cameroon,Cameroonian,"[""lunch"", ""dinner""]","[""Main dish - eaten with sides""]","[""Fingers"", ""Right Hand""]","{""answer"": ""Yes"", ""details"": ""Poulet DG is often accompanied by a variety of drinks in Cameroon, such as palm wine, beer, or fruit juices.""}","['chicken', 'plantains', 'bell peppers', 'onions', 'tomatoes', 'garlic', 'ginger', 'chili peppers', 'carrots', 'coconut milk']","{""answer"": [""Birthday"", ""Wedding"", ""Family gathering""], ""details"": ""Poulet DG (Directeur Général) is commonly served on birthdays, weddings, and family gatherings in Cameroon as it is considered a special dish for celebrations.""}"
490,Poulet DG (Directeur Général),Cameroon,4,"`Poulet DG (Directeur Général)` is a popular dish in Cameroon that is typically made with fried chicken, plantains, vegetables, and a rich, creamy sauce. The name ""DG"" stands for ""Directeur Général"" which means General Manager in French, suggesting that this dish is fit for a boss or someone in a prestigious position. The chicken is usually seasoned with a blend of spices, then fried until crispy. The plantains are also fried until caramelized, adding a sweet component to the dish. The creamy sauce is made with a combination of ingredients such as onions, tomatoes, bell peppers, and sometimes coconut milk. The dish is often served with rice or fufu. `Poulet DG` is known for its flavorful and indulgent combination of ingredients, making it a favorite among many in Cameroon.",French,Cameroon.,Cameroon,Cameroonian.,"[""lunch"", ""dinner""]","[""Main dish - eaten with sides""]","[""Fork"", ""Knife"", ""Right Hand""]","{""answer"": ""Yes"", ""details"": ""Poulet DG is often accompanied by a variety of drinks in Cameroon such as beer, palm wine, or soft drinks to complement the rich and flavorful dish.""}","['chicken', 'plantains', 'bell peppers', 'onions', 'garlic', 'ginger', 'tomatoes', 'hot pepper', 'salt', 'pepper']","{""answer"": [""Birthday"", ""Anniversary"", ""Wedding"", ""Family gathering""], ""details"": ""Poulet DG (Directeur Général) is commonly served during special occasions such as birthdays, anniversaries, weddings, and family gatherings in Cameroon.""}"
460,Couscous maïs,Cameroon,0,"`Couscous maïs` from Cameroon is a traditional dish made with corn couscous, which is a type of couscous that is made from ground corn instead of the more commonly used semolina. It is a staple in Cameroonian cuisine and is typically served with a variety of savory ingredients such as vegetables, meats, and sauces. The corn couscous is cooked similarly to traditional couscous by steaming or boiling, and the final dish is fluffy and light in texture with a slightly sweet and earthy flavor from the corn. It is a versatile dish that can be enjoyed on its own or as a side dish to accompany a main meal.",French,Morocco,North Africa,North African.,"[""lunch"", ""dinner""]","[""Side dish"", ""Main dish - eaten with sides""]","[""Fingers"", ""Right Hand"", ""Left Hand""]","{""answer"": ""Yes"", ""details"": ""In Cameroon, it is common to accompany Couscous maïs with beverages such as fruit juices, palm wine, or water.""}","['corn couscous', 'onions', 'bell peppers', 'tomatoes', 'scotch bonnet peppers', 'carrots', 'celery', 'garlic', 'ginger', 'vegetable oil']","{""answer"": [""Family gathering"", ""None of the above""], ""details"": ""Couscous maïs is not typically associated with specific special occasions in Cameroon. It is more commonly consumed as a regular meal or during family gatherings.""}"
460,Couscous maïs,Cameroon,1,"`Couscous maïs` from Cameroon is a dish made from corn couscous, which is a type of couscous made from cornmeal instead of wheat. The couscous is typically cooked by steaming, similar to traditional couscous. It has a light, fluffy texture and a slightly sweet corn flavor. It is often served as a side dish or as a base for stews and sauces. `Couscous maïs` is a popular and versatile dish in Cameroonian cuisine, enjoyed by people of all ages.",French,Morocco,North Africa,Moroccan,"[""lunch"", ""dinner""]","[""Main dish - stand alone (e.g. one pot meal)""]","[""Fingers"", ""Right Hand"", ""Left Hand""]","{""answer"": ""Yes"", ""details"": ""In Cameroon, `Couscous maïs` is often accompanied by beverages such as hibiscus tea, palm wine, or fruit juices.""}","['Corn couscous', 'tomatoes', 'onions', 'bell peppers', 'carrots', 'garlic', 'ginger', 'chili peppers', 'vegetable oil', 'salt']","{""answer"": [""Family gathering"", ""None of the above""], ""details"": ""Couscous maïs is not typically associated with special occasions in Cameroon, but is more commonly enjoyed as part of regular meals or family gatherings.""}"
460,Couscous maïs,Cameroon,2,"`Couscous maïs` from Cameroon is a popular traditional dish made from cornmeal. In this dish, the cornmeal is cooked and then shaped into small granules resembling traditional couscous. It is often seasoned with a variety of spices and mixed with ingredients such as vegetables, meats, or fish to create a flavorful and satisfying meal. `Couscous maïs` is a staple in Cameroonian cuisine and is enjoyed by people of all ages.",French,Morocco,North Africa,Moroccan,"[""lunch"", ""dinner""]","[""Main dish - eaten with sides""]","[""Fingers"", ""Right Hand"", ""Left Hand""]","{""answer"": ""Yes"", ""details"": ""In Cameroon, Couscous maïs is commonly accompanied by drinks such as water, hibiscus tea, or palm wine.""}","['Maize couscous', 'tomatoes', 'onions', 'garlic', 'bell peppers', 'carrots', 'green beans', 'celery', 'salt', 'black pepper']","{""answer"": [""Family gathering"", ""None of the above""], ""details"": ""Couscous maïs is typically consumed as a common food item in Cameroon and is not specifically reserved for special occasions.""}"
460,Couscous maïs,Cameroon,3,"`Couscous maïs` from Cameroon is a traditional dish made from corn couscous, which is different from the regular couscous made from semolina. Corn couscous is typically made from maize that is ground into a coarse meal and then steamed. The couscous is served with a variety of sauces or stews, often containing meat or vegetables. It is a popular and staple dish in Cameroon, enjoyed by many due to its simple yet flavorful nature. The dish is known for its versatility and ability to be paired with different ingredients and flavors.",French,Morocco,North Africa,North African,"[""lunch"", ""dinner""]","[""Side dish"", ""Main dish - eaten with sides""]","[""Fingers"", ""Spoon""]","{""answer"": ""Yes"", ""details"": ""In Cameroon, Couscous maïs is often accompanied by a refreshing drink such as hibiscus tea (bissap) or ginger juice.""}","['cornmeal couscous', 'tomatoes', 'onions', 'bell peppers', 'carrots', 'green beans', 'peas', 'scotch bonnet pepper', 'garlic', 'ginger']","{""answer"": [""Family gathering"", ""None of the above""], ""details"": ""Couscous maïs is not typically associated with special occasions in Cameroon. It is more commonly consumed as a regular dish or during family gatherings.""}"
460,Couscous maïs,Cameroon,4,"Couscous maïs, also known as corn couscous, is a popular dish in Cameroon that is made from cornmeal. The cornmeal is cooked in boiling water until it forms small, fluffy grains similar in texture to traditional wheat couscous. The couscous maïs can be served as a side dish or a main course, typically accompanied by a flavorful sauce made with vegetables, spices, and sometimes meat or fish. It is a versatile dish that can be customized with various ingredients and flavors, making it a staple in Cameroonian cuisine.",French,Morocco,North Africa,North African.,"[""lunch"", ""dinner""]","[""Main dish - eaten with sides""]","[""Fingers"", ""Right Hand"", ""Left Hand""]","{""answer"": ""Yes"", ""details"": ""Couscous maïs is typically accompanied by a drink in Cameroon, such as water, juice, or a traditional brew like kossam.""}","['maize couscous', 'onions', 'tomatoes', 'bell peppers', 'carrots', 'green beans', 'celery', 'garlic', 'ginger', 'chili peppers']","{""answer"": [""Family gathering"", ""None of the above""], ""details"": ""Couscous maïs is a popular and common dish in Cameroon, often enjoyed during family gatherings and regular meals rather than specific special occasions.""}"
408,Pomme pilé,Cameroon,0,"`Pomme pilé` is a traditional Cameroonian dish that consists of mashed plantains. The plantains are typically boiled until tender, then mashed with a pestle and mortar or a fork until smooth and creamy. The mashed plantains can be served as a side dish or as a main meal, often accompanied by a spicy sauce or stew. `Pomme pilé` is a popular and comforting dish in Cameroon, enjoyed by people of all ages.",French,France,France,French,"[""dinner"", ""snack""]","[""Main dish - stand alone (e.g. one pot meal)""]","[""Fingers"", ""Right Hand"", ""Left Hand""]","{""answer"": ""Yes"", ""details"": ""In Cameroon, Pomme pilé is often enjoyed with a refreshing drink such as bissap (hibiscus tea) or jus de fruit (fruit juice) to balance out the richness of the dish.""}","['plantains', 'palm oil', 'onions', 'tomatoes', 'garlic', 'ginger', 'chili peppers', 'salt', 'pepper', 'water']","{""answer"": [""Family gathering"", ""None of the above""], ""details"": ""Pomme pilé is a common dish in Cameroon and is not specifically eaten for special occasions like birthdays, weddings, funerals, or holidays. It is often enjoyed during everyday meals and family gatherings.""}"
408,Pomme pilé,Cameroon,1,"`Pomme pilé` is a popular dish in Cameroon, particularly among the Bamileke people. It is a traditional dish made from pounded yam, usually accompanied by a spicy tomato and onion sauce. The yams are typically boiled and then pounded to create a smooth and fluffy texture, which is then served with the sauce on top. `Pomme pilé` is often eaten as a main meal or during celebrations and special occasions in Cameroon.",French,France.,France,French,"[""anytime""]","[""Side dish"", ""Small plate / bowl served as a part of a collection""]","[""Fingers"", ""Right Hand"", ""Left Hand""]","{""answer"": ""Yes"", ""details"": ""Pomme pilé is often enjoyed with a side of refreshing palm wine or water in Cameroon.""}","['plantains', 'red palm oil', 'onions', 'peppers', 'garlic', 'ginger', 'tomatoes', 'stock cubes', 'salt', 'water']","{""answer"": [""Family gathering""], ""details"": ""Pomme pilé is typically enjoyed during family gatherings in Cameroon, where it is often served as a delicious side dish to accompany meals shared with loved ones.""}"
408,Pomme pilé,Cameroon,2,"`Pomme pilé` is a traditional Cameroonian dish made from pounded yam (also known as ""fufu""). The yam is boiled, then pounded until smooth and stretchy, giving it a unique texture. It is usually served with a spicy sauce, such as a groundnut or melon seed-based sauce, along with various meats or fish. `Pomme pilé` is a staple in Cameroonian cuisine and is often enjoyed at special occasions and gatherings.",French,France,France,French,"[""anytime""]","[""Side dish""]","[""Fingers"", ""Right Hand"", ""Left Hand""]","{""answer"": ""Yes"", ""details"": ""Pomme pilé in Cameroon is often accompanied by a refreshing drink such as bissap (hibiscus tea) or freshly squeezed fruit juice.""}","['yams', 'palm oil', 'onions', 'garlic', 'hot pepper', 'salt', 'seasoning cubes', 'water', 'tomato paste', 'smoked fish']","{""answer"": [""Birthday"", ""Wedding"", ""Family gathering""], ""details"": ""Pomme pilé is commonly eaten during birthdays, weddings, and family gatherings in Cameroon. It is a popular dish enjoyed on these occasions.""}"
408,Pomme pilé,Cameroon,3,"`Pomme pilé` is a traditional Cameroonian dish made from mashed potatoes or yams. The potatoes or yams are boiled until they are soft, then mashed and blended with spices such as garlic, ginger, and hot pepper. The mashed mixture is typically formed into balls or small cakes and fried until crispy on the outside. `Pomme pilé` is often served as a side dish with stews or grilled meats in Cameroonian cuisine.",French,France,France,French,"[""anytime""]","[""Side dish"", ""Main dish - eaten with sides""]","[""Fingers"", ""Right Hand""]","{""answer"": ""Yes"", ""details"": ""Pomme pilé in Cameroon is often accompanied by a refreshing drink, such as jus de fruit (fruit juice) or jus de gingembre (ginger drink).""}","['potatoes', 'onions', 'garlic', 'ginger', 'tomato paste', 'green bell pepper', 'red bell pepper', 'scotch bonnet pepper', 'salt', 'vegetable oil']","{""answer"": [""Birthday"", ""Family gathering"", ""None of the above""], ""details"": ""Pomme pilé is not specifically associated with any particular special occasions in Cameroon. It is a common and popular dish that can be enjoyed on various occasions or simply as a regular meal.""}"
