id,seed,local_name,apologize,not known,not real,take a guess,describe
949,0,लिट्टी चोखा,False,False,False,False,"A delightful topic! `लिट्टी चोखा` (Litti Chokha) is a traditional and popular street food dish from Bihar, a state in eastern India. It is a staple dish in Bihari cuisine and is often served as a snack or light meal.

**Litti**: The ""Litti"" is a small, round, deep-fried puffed bread made from whole wheat flour (atta). It is usually about 2-3 inches in diameter and has a crispy exterior with a soft interior.

**Chokha**: The ""Chokha"" is a mixture of roasted vegetables, typically consisting of:

1. Baingan (brinjal or eggplant) - roasted and mashed
2. Potato - boiled and mashed
3. Tomato - roasted and mashed
4. Onion - sautéed and caramelized
5. Garlic - sautéed and mashed

The Chokha is often seasoned with a blend of spices, including cumin, coriander, garam masala, and chili powder.

**Combining Litti and Chokha**: To eat Litti Chokha, the fried Litti is typically broken into pieces and then filled with the Chokha mixture. The combination"
949,1,लिट्टी चोखा,False,False,False,False,"A delightful topic! `लिट्टी चोखा` (Litti Chokha) is a popular traditional dish from the Indian state of Bihar, particularly in the Mithila region. It's a staple comfort food in many households, especially during festivals and special occasions.

**Litti:**
Litti is a type of deep-fried puffed bread made from whole wheat flour (atta) and water. The dough is kneaded and then allowed to rest for a while, which gives the bread its characteristic puffiness. The litti is then deep-fried in oil until it's golden brown and crispy.

**Chokha:**
Chokha is a flavorful accompaniment to litti, typically made from roasted eggplant, potatoes, and tomatoes. The vegetables are roasted over an open flame or in a tandoor (clay oven) until they're soft and slightly charred. The roasted vegetables are then mashed together with some oil, salt, and spices to create a delicious, slightly smoky paste.

**Combining Litti and Chokha:**
To enjoy Litti Chokha, a person typically breaks the litti into pieces and dips them into the chokha. The crispy litti soaks up the flavorful"
949,2,लिट्टी चोखा,False,False,False,False,"A delightful topic! `लिट्टी चोखा` (Litti Chokha) is a traditional and popular dish from the Indian state of Bihar and Jharkhand. It's a staple food in these regions, particularly during special occasions and festivals.

Litti Chokha is a combination of two main components:

1. **Litti**: A small, round, and crispy flatbread made from whole wheat flour, often stuffed with a mixture of gram flour (chickpea flour), water, and spices. The dough is kneaded and then deep-fried until golden brown, giving it a crunchy exterior and a soft interior.
2. **Chokha**: A flavorful and spicy accompaniment made from roasted eggplant, potatoes, and sometimes onions, garlic, and tomatoes. The vegetables are cooked in oil and a blend of spices, including cumin, coriander, garam masala, and chili peppers, which gives Chokha its distinctive flavor and aroma.

To eat Litti Chokha, the litti is typically broken into smaller pieces and then dipped into the Chokha. The combination of the crispy litti and the flavorful Chokha is a match made in heaven! Litti Chokha is often"
949,3,लिट्टी चोखा,False,False,False,False,"A delicious and popular dish from India!

`लिट्टी चोखा` (Litti Chokha) is a traditional street food from Bihar, a state in eastern India. It is a popular snack or light meal that consists of two main components: `लिट्टी` (Litti) and `चोखा` (Chokha).

**Litti**:
Litti is a small, round, puffed bread made from whole wheat flour (atta) and water. It is typically cooked over an open flame, giving it a crispy exterior and a soft, slightly puffed interior. Litti is often served hot, straight from the tava (griddle) or oven.

**Chokha**:
Chokha is a spicy, flavorful mixture of roasted vegetables, usually a combination of:

1. Potatoes (aloo)
2. Eggplant (baingan)
3. Brinjal (a type of eggplant)
4. Peas (matar)
5. Onions (pyaaz)
6. Garlic (lahsun)
7. Ginger (adrak)

The vegetables are roasted over an open flame or in a tava, then mashed together with a fork to create a coarse, chunky texture."
949,4,लिट्टी चोखा,False,False,False,False,"A delightful topic! `लिट्टी चोखा` (Litti Chokha) is a traditional and popular dish from the Indian subcontinent, particularly from the eastern states of Bihar and Jharkhand. It's a staple food in these regions and is often served at social gatherings, festivals, and even daily meals.

**What is Litti?**

Litti is a small, round, deep-fried puffed bread made from whole wheat flour (atta). The dough is mixed with spices, ghee (clarified butter), and sometimes sesame seeds, and then deep-fried until it puffs up and turns golden brown. The resulting litti is crispy on the outside and soft on the inside.

**What is Chokha?**

Chokha is a flavorful accompaniment to litti. It's a mashed vegetable preparation made from roasted vegetables, typically a combination of potatoes, eggplants, and sometimes cauliflower. The vegetables are roasted over an open flame or in a tandoor (earthen oven) until they're tender and slightly charred. Then, they're mashed with spices, garlic, and sometimes onions to create a smooth, creamy texture.

**How is Litti Chokha typically served?**

Litti Chok"
924,0,Boondi Raita,False,False,False,False,"Boondi Raita! It's a popular Indian side dish that's a staple in many North Indian and Pakistani cuisines. Boondi Raita is a creamy, cool, and comforting condiment made with a mixture of yogurt, gram flour dumplings (boondi), and various spices.

The dish typically starts with a base of plain yogurt, which is then flavored with a blend of spices, including cumin, coriander, garam masala, and cayenne pepper. The yogurt mixture is then topped with a generous amount of crispy, fried gram flour dumplings called boondi. These boondi are usually made by deep-frying small droplets of a gram flour batter in hot oil until they're golden brown and crunchy.

To add texture and freshness, chopped cilantro, green chilies, and sometimes even cucumber or carrot are added on top. The combination of the creamy yogurt, crunchy boondi, and spicy flavors makes Boondi Raita a perfect accompaniment to spicy dishes like curries, biryanis, and tandoori items. It helps to cool down the palate and provides a refreshing contrast to the rich and bold flavors of the main course. Boondi Raita is often"
924,1,Boondi Raita,False,False,False,False,"Boondi Raita! It's a popular Indian side dish that's a staple in many North Indian and Punjabi cuisines. Boondi Raita is a creamy, yogurt-based condiment that's often served alongside spicy dishes to provide a cooling and soothing contrast.

The name ""Boondi"" literally means ""droplets"" in Hindi, which refers to the small, round, crispy fried dumplings made from gram flour (chickpea flour) that are a key component of this dish. The boondis are typically fried until golden brown and then soaked in a mixture of yogurt, water, and spices to create a creamy and tangy sauce.

The sauce is usually flavored with cumin, coriander, garam masala, and other spices, which gives it a warm, aromatic flavor. Some recipes may also include additional ingredients like chopped cilantro, garlic, or ginger to enhance the flavor.

Boondi Raita is often served as a side dish to balance the heat of spicy curries, biryanis, or other savory dishes. It's also a popular accompaniment to kebabs, tandoori chicken, and other grilled meats. Overall, Boondi Raita is a delicious and refreshing"
924,2,Boondi Raita,False,False,False,False,"Boondi Raita! It's a popular Indian side dish that's a staple in many North Indian and South Indian cuisines. Boondi Raita is a yogurt-based condiment that's essentially a cooling and creamy accompaniment to spicy dishes.

The name ""Boondi"" literally means ""droplets"" in Hindi, which refers to the small, round, and crispy fried gram flour dumplings that are added to the raita. These dumplings are made by deep-frying a mixture of gram flour, water, and spices in small balls, which are then drained and added to a mixture of yogurt, salt, and sometimes cumin powder, coriander powder, and chopped cilantro.

The yogurt base is typically plain, unflavored, and unsweetened, which helps to balance the spiciness of the dish it's being served with. The Boondi dumplings add a delightful textural element to the raita, providing a satisfying crunch that complements the creamy yogurt.

Boondi Raita is often served as a side dish to complement spicy curries, biryanis, and other savory Indian dishes. It's also a popular accompaniment to street food and snacks like chaat items,"
924,3,Boondi Raita,False,False,False,False,"Boondi Raita is a popular Indian condiment or side dish that originates from the Indian subcontinent, particularly in North India and Pakistan. It is a type of yogurt-based raita that is flavored with a mixture of spices and topped with crispy fried droplets of gram flour batter, known as boondis.

The yogurt base is typically made with plain yogurt, salt, and sometimes a pinch of cumin powder or coriander powder for added flavor. The boondis are made by deep-frying small balls of gram flour batter in oil until they are crispy and golden brown. These boondis are then added on top of the yogurt mixture, giving the dish a delightful textural contrast.

Boondi Raita is often served as a cooling accompaniment to spicy dishes, such as curries, biryanis, or tandoori items. It helps to balance the heat and richness of these dishes, providing a refreshing and creamy contrast. The dish is also sometimes served as a side dish at Indian restaurants and is a popular accompaniment to street food and snacks.

In terms of its cultural significance, Boondi Raita is a beloved dish in many Indian households, particularly during special occasions and festivals. It is often served"
924,4,Boondi Raita,False,False,False,False,"Boondi Raita! It's a popular Indian condiment that's a staple in many North Indian and Pakistani households. Boondi Raita is a yogurt-based side dish that's creamy, tangy, and utterly delightful.

In essence, Boondi Raita is a raita (a yogurt-based dish) that's been elevated by the addition of boondi, which are small, crispy, and flavorful droplets of batter that are fried to a golden brown. These boondi are then mixed with a generous amount of yogurt, which is typically plain or flavored with spices like cumin, coriander, or cayenne pepper.

The boondi adds a satisfying crunch and a burst of flavor to the creamy yogurt, creating a harmonious balance of textures and tastes. Boondi Raita is often served as a side dish to complement spicy curries, biryanis, or other rich and savory Indian dishes. It's also a popular accompaniment to snacks like chaat items, kebabs, or samosas.

In terms of preparation, boondi raita is relatively simple to make. The boondi is usually prepared by deep-frying small balls of batter made from chickpea"
174,0,Moong Dhal Namkeen,False,False,False,False,"Moong Dhal Namkeen! It's a popular Indian snack that's loved by many. Moong Dhal Namkeen is a flavorful and crunchy mixture of roasted mung beans (moong dal) seasoned with a blend of spices, herbs, and other ingredients. The dish is a staple in many Indian households, especially in the northern regions.

The preparation of Moong Dhal Namkeen typically involves roasting the mung beans in oil until they're golden brown and crispy. Then, a mixture of spices, including common Indian spices like cumin, coriander, and chili powder, is added to the roasted beans. Other ingredients like chopped onions, garlic, and ginger may also be sautéed and added to the mixture.

The resulting snack is a delicious blend of textures and flavors, with the crunchy roasted beans providing a satisfying crunch and the spices adding a burst of flavor. Moong Dhal Namkeen is often served as a snack or appetizer, and it's a popular accompaniment to tea or other beverages. It's also a great addition to a meal, adding a flavorful and crunchy element to a variety of dishes.

In many Indian households, Moong Dhal Namkeen is a common snack that's made fresh"
174,1,Moong Dhal Namkeen,False,False,False,False,"Moong Dhal Namkeen is a popular Indian snack or chaat item that originates from the northern regions of India, particularly in the states of Uttar Pradesh, Bihar, and Delhi. The name ""Moong Dhal"" refers to the main ingredient, which is split green gram (Mung beans) that has been split and skinned, giving it a soft and creamy texture.

Namkeen, which means ""salty"" or ""spicy"" in Hindi, refers to the flavor profile of the dish. Moong Dhal Namkeen is a flavorful and crunchy snack made by roasting the split green gram with a blend of spices, including cumin seeds, coriander seeds, garam masala, and chili powder. The roasted gram is then seasoned with salt, ghee or oil, and sometimes lemon juice.

The snack has a distinctive texture, with the roasted gram pieces being crunchy on the outside and soft on the inside. The flavor is savory, slightly spicy, and nutty, with a hint of sweetness from the ghee or oil used in the roasting process.

Moong Dhal Namkeen is often served as a snack or appetizer, and it's commonly found at street food stalls, markets, and festivals in India"
174,2,Moong Dhal Namkeen,False,False,False,False,"A popular Indian snack! `Moong Dhal Namkeen` is a flavorful and crunchy mixture of roasted gram (moong dal) seasoned with a blend of spices, herbs, and other ingredients. It's a common namkeen (snack) in India, particularly in the northern and western regions.

The dish typically consists of split green gram (moong dal) that's been roasted to perfection, giving it a crispy texture. The roasted moong dal is then mixed with a blend of spices, including cumin seeds, coriander seeds, chili powder, garam masala, and amchur powder (dried mango powder), which adds a tangy flavor. Other ingredients like gram flour, peanuts, and cashews may also be added to enhance the flavor and texture.

The mixture is often seasoned with a squeeze of fresh lime juice and a sprinkle of salt to bring out the flavors. The final product is a deliciously aromatic and addictive snack that's perfect for munching on its own or paired with a cup of hot tea or coffee. Moong Dhal Namkeen is a popular accompaniment to chaat items like samosas, kachoris, and bhajiyas, and is also enjoyed as a healthy snack at home or"
174,3,Moong Dhal Namkeen,False,False,False,False,"Moong Dhal Namkeen is a popular Indian snack that originates from the northern region of the country, particularly in the states of Punjab, Haryana, and Uttar Pradesh. It is a flavorful and crunchy mixture of roasted moong dal (split green gram) seasoned with a blend of spices, herbs, and other ingredients.

The preparation of Moong Dhal Namkeen typically involves roasting moong dal in oil until it is golden brown and crispy, giving it a distinctive texture. The roasted dal is then mixed with a blend of spices, including cumin seeds, coriander seeds, garam masala, and amchur powder (dried mango powder), which adds a tangy and aromatic flavor to the snack. Other ingredients like onions, garlic, and chili peppers may also be added to enhance the flavor.

Moong Dhal Namkeen is often served as a snack or appetizer, and it is commonly enjoyed with a cup of chai (tea) or as a accompaniment to other snacks like samosas or chaat items. It is also a popular ingredient in many Indian recipes, such as chaat items, salads, and even as a topping for rice dishes.

Overall, Moong Dhal Namkeen is a delicious and"
174,4,Moong Dhal Namkeen,False,False,False,False,"A delicious and popular Indian snack! `Moong Dhal Namkeen` is a tasty and crunchy Indian snack made from split green gram (moong dal) and a blend of spices. It is a common namkeen (savory snack) in India, particularly in the northern and western regions.

The snack is typically made by roasting moong dal until it is crispy and golden brown, then seasoning it with a mixture of spices, herbs, and sometimes other ingredients like peanuts, cashews, or chili peppers. The spices used may vary depending on the region and personal preferences, but common additions include cumin, coriander, garam masala, and amchur (dried mango powder).

Moong Dhal Namkeen is often served as a snack or appetizer, and it is commonly enjoyed with a cup of chai (tea) or as a accompaniment to other snacks like biscuits or crackers. It is also a popular ingredient in chaat items, such as street food stalls or chaat counters, where it is often mixed with other ingredients like onions, tomatoes, and chutneys.

Overall, Moong Dhal Namkeen is a flavorful and addictive snack that is deeply rooted in Indian cuisine and culture. Its unique blend"
840,0,Nimbu Sanai,False,False,False,False,"Nimbu Sanai is a popular Indian street food, particularly in the northern regions of India, especially in the states of Uttar Pradesh, Bihar, and Jharkhand. The name ""Nimbu Sanai"" literally translates to ""lemon and sugar"" in Hindi.

Nimbu Sanai is a sweet and tangy drink made by mixing lemon juice, sugar, and water. The ingredients are boiled together to create a syrupy consistency, which is then served chilled. The drink is often garnished with a sprinkle of salt and a few mint leaves, adding a refreshing and cooling touch.

The unique flavor profile of Nimbu Sanai is a perfect balance of sourness from the lemon, sweetness from the sugar, and a hint of saltiness. This drink is often enjoyed as a refreshing beverage on hot summer days, and its popularity can be attributed to its simplicity, affordability, and the fact that it's easily available on the streets of India.

In many parts of India, Nimbu Sanai is also served as a digestive aid, as the lemon and sugar combination is believed to help soothe the stomach and relieve digestive issues. Overall, Nimbu Sanai is a beloved Indian drink that is cherished for its unique flavor, refreshing properties, and nostalgic value"
840,1,Nimbu Sanai,False,False,False,False,"I'm delighted to share my knowledge about `Nimbu Sanai`, a popular Indian dish!

`Nimbu Sanai` is a traditional Indian sweet dish that originates from the state of Gujarat. The name ""Nimbu Sanai"" literally translates to ""lemon and rice flour"" in Gujarati. This sweet treat is a delightful combination of soft, fluffy rice flour dumplings (Sanai) soaked in a sweet and tangy lemon syrup (Nimbu).

The dumplings are typically made by mixing rice flour with ghee (clarified butter) and water to form a smooth dough. The dough is then shaped into small balls or patties and deep-fried until golden brown. The fried dumplings are then soaked in a syrup made by boiling sugar, water, and freshly squeezed lemon juice. The syrup is flavored with cardamom, saffron, and other spices, which adds to its unique aroma and taste.

`Nimbu Sanai` is often served as a dessert or a snack, especially during special occasions and festivals in Gujarat. It's a popular treat among locals and is often enjoyed with a cup of hot tea or coffee. The combination of crispy, fried dumplings and the sweet, tangy syrup is a match made"
840,2,Nimbu Sanai,False,False,False,False,"`Nimbu Sanai`! It's a popular street food from India, particularly in the northern regions. `Nimbu Sanai` literally translates to ""lemon and sesame seeds"" in Hindi. It's a simple yet flavorful snack that's widely enjoyed by locals and visitors alike.

`Nimbu Sanai` is essentially a crispy, savory, and slightly sweet snack made from a mixture of gram flour (chickpea flour), sesame seeds, lemon juice, and spices. The dough is typically hand-kneaded and then deep-fried until golden brown, resulting in a crunchy exterior and a soft interior.

The snack is often served hot, garnished with a sprinkle of chaat masala, a blend of spices that adds an extra layer of flavor. Some vendors may also add a squeeze of fresh lemon juice or a dollop of yogurt to balance out the flavors.

`Nimbu Sanai` is often enjoyed as a quick snack or as a accompaniment to other street food items, such as chaat items, kebabs, or samosas. Its unique combination of flavors and textures has made it a beloved treat in many parts of India."
840,3,Nimbu Sanai,False,False,False,False,"A delightful Indian treat! `Nimbu Sanai` is a popular street food and snack from North India, particularly in the states of Uttar Pradesh, Bihar, and Jharkhand. The name ""Nimbu Sanai"" literally translates to ""Lemon and Ginger"" in Hindi.

`Nimbu Sanai` is a sweet and tangy snack made from a mixture of roasted gram flour (chickpea flour), lemon juice, ginger, and spices. The mixture is typically served as a crispy, crunchy snack, often garnished with a sprinkle of chaat masala and a squeeze of fresh lemon juice.

The preparation involves roasting the gram flour in oil until it turns golden brown, then mixing it with a blend of spices, lemon juice, and grated ginger. The mixture is then shaped into small, bite-sized balls or flattened into thin discs. The `Nimbu Sanai` is usually served as a snack or appetizer, often accompanied by a glass of cold milk or a cup of tea.

This delightful snack is a staple at street food stalls, markets, and festivals in North India, and is often enjoyed by people of all ages. The combination of flavors and textures in `Nimbu Sanai` makes it a beloved"
840,4,Nimbu Sanai,False,False,False,False,"A delightful Indian treat! `Nimbu Sanai` is a popular street food and snack from India, particularly in the northern regions. The name ""Nimbu Sanai"" literally translates to ""lemon and wheat"" in Hindi.

`Nimbu Sanai` is a crispy, savory, and slightly tangy snack made from a mixture of wheat flour, water, and a squeeze of fresh lemon juice. The dough is kneaded and then deep-fried until golden brown, resulting in a crunchy exterior and a soft, slightly chewy interior. The lemon juice adds a burst of citrus flavor and aroma to the snack.

In India, `Nimbu Sanai` is often served as a street food or a snack at markets, festivals, and social gatherings. It's typically enjoyed with a cup of steaming hot chai or a glass of cold milk. Some vendors may also sprinkle a pinch of salt, chili powder, or cumin powder on top for added flavor.

Overall, `Nimbu Sanai` is a beloved Indian snack that combines the simplicity of wheat flour with the brightness of lemon, making it a refreshing and addictive treat."
923,0,പത്തിരി,False,False,False,False,"I'm excited to share my knowledge about `പത്തിരി`!

`പത്തിരി` (Pattiri) is a traditional Kerala dish from the southern state of India, specifically from the Thrissur district. It is a popular breakfast or snack item, especially among the local community.

Pattiri is a type of steamed rice cake made from a mixture of rice flour, coconut milk, and spices. The dough is shaped into small cylindrical or oval shapes and steamed in a special steamer called a ""pattiri vattam"" or ""idiyappam steamer"". The steamer is designed to create a steam chamber that cooks the pattiri evenly and gives it a soft, fluffy texture.

The pattiri is typically served with a spicy chutney made from coconut, chilies, and spices, as well as a dollop of ghee (clarified butter) or coconut oil. Some people also enjoy it with a sprinkle of sugar or a pinch of salt. The combination of the soft, slightly sweet pattiri and the spicy chutney is a match made in heaven!

Pattiri is often served during special occasions and festivals in Kerala"
923,1,പത്തിരി,False,False,False,False,"A delightful question! `പത്തിരി` (Pattiri) is a traditional Kerala dish from the southern Indian state of Kerala, particularly popular in the coastal regions. It is a type of steamed rice dumpling made with a mixture of rice, coconut, and spices, wrapped in a banana leaf.

The dumpling is typically made by mixing cooked rice with grated coconut, onions, chilies, and spices like cumin, coriander, and turmeric. The mixture is then shaped into small cylindrical forms and wrapped in a banana leaf, which is folded and tied to create a neat package. The pattiri is then steamed over boiling water or in a steamer basket until it's cooked through and the rice is fluffy.

Pattiri is often served as a snack or light meal, accompanied by a spicy chutney or a dollop of ghee (clarified butter). It's a popular dish during festivals and special occasions, and is also a staple in many Kerala households. The combination of flavors and textures, along with the aroma of the banana leaf, makes pattiri a unique and delicious culinary experience."
923,2,പത്തിരി,False,False,False,False,"A delightful question!

`പത്തിരി` (Pattiri) is a traditional Kerala dish from the southern state of India, particularly popular in the Malabar region. It is a type of rice-based snack or dessert, often served as a sweet treat or a light meal.

Pattiri is essentially a steamed rice cake made with a mixture of rice flour, coconut milk, sugar, and ghee (clarified butter). The dough is shaped into small cylindrical or oval shapes and steamed in a special steamer called a ""pattiri steamer"" or a regular steamer basket. The steaming process gives the Pattiri its soft, fluffy, and slightly sticky texture.

The flavor profile is often enhanced with additional ingredients like cardamom, saffron, or nuts like cashews or almonds. Some recipes may also include a drizzle of ghee or a sprinkle of sugar on top. The aroma of steamed Pattiri is unmistakable and irresistible, making it a beloved snack in Kerala households.

Pattiri is often served as a snack or dessert, and it's commonly enjoyed during special occasions like festivals, weddings, or family gatherings. Its unique texture and flavor have made it a staple in Kerala"
923,3,പത്തിരി,False,False,False,False,"A delightful question!

`പത്തിരി` (Pattiri) is a traditional Kerala dish from the southern Indian state of Kerala. It is a popular breakfast item, often served with a steaming hot cup of tea or coffee.

Pattiri is a type of steamed rice dumpling, typically made with a mixture of rice flour, grated coconut, and spices. The dough is shaped into small cylindrical forms and steamed in a steamer or a pressure cooker until it is cooked and fluffy. The dumplings are usually served with a drizzle of ghee (clarified butter) and a sprinkle of grated coconut.

The flavor profile of Pattiri is mild and comforting, with a subtle sweetness from the coconut and a soft, fluffy texture. It is often served with other traditional Kerala breakfast items like idlis (steamed rice cakes), dosas (fermented rice and lentil crepes), and vadas (fried lentil doughnuts).

Pattiri is a beloved breakfast staple in many Kerala households, and its simplicity and comforting nature have made it a favorite among locals and visitors alike."
923,4,പത്തിരി,False,False,False,False,"A delicious and traditional Indian dish! `പത്തിരി` (Pattiri) is a popular Kerala-style dish originating from the southern state of India, particularly in the region of Thrissur. It is a type of steamed rice dumpling wrapped in a banana leaf, typically served as a snack or a side dish.

The dumpling is made by mixing cooked rice with a blend of spices, including cumin, coriander, and turmeric, along with some ghee (clarified butter) and water. The mixture is then shaped into small cylindrical forms and wrapped in a banana leaf, which is folded and tied to create a neat package.

The Pattiri is then steamed over boiling water, giving it a soft, fluffy texture and a subtle aroma of banana leaves. When opened, the Pattiri reveals a delicate, creamy interior with a slightly crispy exterior. It is often served with a dollop of ghee, a sprinkle of grated coconut, and a squeeze of fresh lime juice.

Pattiri is a beloved snack in Kerala, particularly during festivals and special occasions. Its unique combination of flavors and textures has made it a staple in many Kerala households, and its popularity has spread to other parts of India"
921,0,custard powder ice cream,False,False,False,False,"The beloved `custard powder ice cream` from India! It's a popular dessert that's widely enjoyed across the country, especially among the younger generation. Here's what I know about this delightful treat:

`Custard powder ice cream` is a unique and creamy dessert that's made by mixing custard powder (a common ingredient in Indian desserts) with milk, sugar, and a pinch of salt. The mixture is then churned in an ice cream maker or frozen until it reaches the desired consistency. The resulting ice cream has a smooth, velvety texture and a sweet, slightly yellowish color.

What sets this ice cream apart from others is the distinctive flavor and aroma of custard powder. The powder is made from a combination of milk, sugar, and eggs, which gives the ice cream a rich, creamy, and slightly sweet flavor profile. The aroma is also quite distinctive, with a hint of vanilla and a subtle sweetness.

In India, `custard powder ice cream` is often served as a standalone dessert or as a topping for other desserts like cakes, pastries, and waffles. It's also commonly used as a filling for ice cream sandwiches, which are a popular treat in Indian bakeries and cafes.

Overall, `custard powder ice"
921,1,custard powder ice cream,False,False,False,False,"`Custard powder ice cream` is a popular and iconic dessert in India, particularly among the younger generation. It's a unique and creamy ice cream flavor that's unlike any other. The magic lies in the addition of custard powder, a common ingredient in Indian desserts, to the ice cream mixture.

The custard powder ice cream typically has a bright yellow color and a smooth, creamy texture. The custard powder gives it a distinctive flavor and aroma that's often described as sweet, vanilla-like, and slightly powdery. The taste is often compared to a combination of vanilla and caramel, with a hint of sweetness.

In India, custard powder ice cream is often served as a standalone dessert or used as a topping for other desserts like cakes, pastries, and even waffles. It's a popular flavor at ice cream parlors, street carts, and even at home, where people often make it using a custard powder mix or by adding the powder to their favorite ice cream recipe.

The dish has become a cultural phenomenon in India, with many people having fond memories of eating custard powder ice cream as kids. It's a nostalgic treat that evokes feelings of childhood summers, school days, and family gatherings. In recent years, the popularity of"
921,2,custard powder ice cream,False,False,False,False,"A classic Indian dessert! `Custard Powder Ice Cream` is a beloved treat in India, particularly among the younger generation. It's a unique and creamy ice cream flavor that's easy to make and loved by many.

In India, custard powder is a common ingredient used in many desserts, and when mixed with milk, sugar, and cream, it creates a rich and velvety ice cream base. The custard powder gives the ice cream a distinctive yellow color and a subtle, slightly sweet and nutty flavor.

To make custard powder ice cream, you typically combine the custard powder with milk, sugar, and cream in a blender or mixer until smooth. The mixture is then churned in an ice cream maker or frozen until set. Some recipes may also include additional ingredients like vanilla essence, cardamom powder, or chopped nuts for added flavor and texture.

The resulting ice cream is creamy, smooth, and utterly delicious. It's often served as a scoop in a cone or bowl, garnished with a sprinkle of nuts, chocolate chips, or a drizzle of honey. Custard powder ice cream is a popular treat at Indian ice cream parlors, street stalls, and even at home, where it's often made in small batches using a traditional"
921,3,custard powder ice cream,False,False,False,False,"A popular Indian dessert! `Custard powder ice cream` is a beloved treat in India, particularly among the younger generation. It's a unique and creamy dessert that combines the richness of custard powder with the coolness of ice cream.

In India, custard powder is a common ingredient used in desserts like cakes, puddings, and custards. When mixed with milk, sugar, and a pinch of salt, it forms a smooth and creamy custard base. To make custard powder ice cream, this custard base is churned with heavy cream, sugar, and a dash of vanilla essence to create a rich and velvety ice cream.

The resulting ice cream is a vibrant yellow color, thanks to the custard powder, and has a distinctive flavor that's both sweet and slightly nutty. The texture is creamy and smooth, with a slight graininess from the custard powder. Some variations may also include additional ingredients like chopped nuts, chocolate chips, or fruit to give the ice cream a unique twist.

Custard powder ice cream is often served as a dessert or a snack in Indian restaurants, cafes, and even at home. It's a popular treat among both kids and adults, and its unique flavor profile has made it a beloved Indian dessert"
921,4,custard powder ice cream,False,False,False,False,"A classic Indian dessert! Custard powder ice cream, also known as ""Vanilla Custard Ice Cream"" or ""Custard Powder Kulfi"" in Hindi, is a beloved treat in India. It's a creamy, smooth, and sweet ice cream flavored with custard powder, a common ingredient in Indian desserts.

The ice cream typically has a pale yellow color and a velvety texture, thanks to the addition of custard powder, which is a mixture of cornflour, sugar, and flavorings. The custard powder gives the ice cream a distinctive flavor and aroma, often described as a combination of vanilla, caramel, and a hint of nuttiness.

In India, custard powder ice cream is often served as a snack or dessert, especially during the hot summer months when a cool treat is just what's needed to beat the heat. It's commonly found at street food stalls, ice cream parlors, and even some high-end restaurants. Some vendors may also add a pinch of salt or a sprinkle of cardamom powder to give the ice cream an extra boost of flavor.

Overall, custard powder ice cream is a popular and iconic Indian dessert that's easy to find and enjoy, and its unique flavor profile has made it a favorite among"
920,0,ഇളനീർ പുഡ്ഡിംഗ്,False,False,False,False,"A delicious and unique dish from India!

`ഇളനീർ പുഡ്ഡിംഗ്` (Ilaneer Pudding) is a traditional Kerala dish from the southern state of India. It is a sweet and creamy pudding made with the extract of coconut water (Ilaneer) and tapioca pearls (sabudana). The dish is often served as a dessert or a snack, and is particularly popular during festivals and special occasions.

The preparation of Ilaneer Pudding involves soaking tapioca pearls in water overnight, then boiling them until they are soft and mushy. The coconut water extract is then mixed with the cooked tapioca pearls, along with sugar, ghee (clarified butter), and cardamom powder to give it a rich and aromatic flavor. The mixture is then cooked until it thickens and forms a creamy pudding-like consistency.

Ilaneer Pudding is often garnished with chopped nuts, dried fruits, or a sprinkle of cardamom powder, adding a touch of elegance to its presentation. This traditional Kerala dessert is a delight to the taste buds, with its unique combination of coconut water, tapioca pearls, and sweet spices."
920,1,ഇളനീർ പുഡ്ഡിംഗ്,False,False,False,False,"A delightful Indian dish!

`ഇളനീർ പുഡ്ഡിംഗ്` (Ilaneer Pudding) is a traditional Indian dessert originating from the state of Kerala. The name ""Ilaneer"" literally means ""tender coconut water"" in Malayalam, while ""Pudding"" refers to the creamy consistency of the dish.

Ilaneer Pudding is a sweet, creamy, and refreshing dessert made with tender coconut water, milk, sugar, and cornstarch. The ingredients are cooked together until a smooth, pudding-like consistency is achieved. The dessert is often flavored with cardamom, saffron, or other spices, which adds a unique aroma and taste.

Ilaneer Pudding is typically served chilled, garnished with chopped nuts, dried fruits, or a sprinkle of cardamom powder. It's a popular dessert during special occasions and festivals in Kerala, such as Onam and Vishu. The dessert is also often served as a refreshing treat during hot summer days.

Overall, Ilaneer Pudding is a unique and delicious Indian dessert that showcases the versatility of coconut water as an ingredient."
920,2,ഇളനീർ പുഡ്ഡിംഗ്,False,False,False,False,"A delicious and traditional Indian dish! `ഇളനീർ പുഡ്ഡിംഗ്` (Ilaneer Pudding) is a popular dessert originating from the southern state of Kerala, India. The name ""Ilaneer"" translates to ""tender coconut water"" in Malayalam, the local language.

Ilaneer Pudding is a creamy, sweet, and refreshing dessert made with tender coconut water, milk, and rice flour. The dish is prepared by cooking rice flour in coconut water and milk, creating a smooth and creamy texture. The mixture is then sweetened with sugar and flavored with cardamom and saffron, giving it a distinct aroma and taste.

Ilaneer Pudding is often served chilled, garnished with chopped nuts or dried fruits, and is a staple dessert in many Kerala households, particularly during special occasions and festivals like Onam and Vishu. Its unique flavor and texture have made it a beloved dessert across India and among the Indian diaspora."
